"ID"	"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"P.Value"	"adj.P.Val"	"GSM11625"	"GSM11757"	"GSM11758"	"GSM11759"	"GSM11760"	"GSM11761"	"GSM11762"	"GSM11763"	"GSM11764"	"GSM11765"	"GSM11766"	"GSM11767"	"GSM11768"	"GSM11769"	"GSM11770"	"GSM11771"	"GSM11772"	"GSM11773"	"GSM11774"	"GSM11775"	"GSM11776"	"GSM11777"	"GSM11778"	"GSM11779"	"GSM68108"	"GSM68109"
"85"	"AF001548_rna1_at"	"4629"	"MYH11"	"myosin heavy chain 11"	-3.1738627619247	0.150022362206202	0.528080447922691	13864.66	26849.02	19260.85	10990.07	31829.36	9936.83	14272.67	16245.52	11639.8	36736.2	14698.82	15387.68	104.61	318.8	21682.13	15732	11495.57	17403.14	76.05	47.56	10165.89	22464.12	337.06	20	76.05933625	76.05933625
"86"	"AF001620_at"	"4653"	"MYOC"	"myocilin"	1.63750536961877	0.142363291414818	0.515982303901069	20	27.84	20	20	161.59	70.56	20	20	33.49	162.71	20	20	20	20	638.34	325.36	35.61	20	20	153.95	754.54	667.13	20	42.06	20	20
"87"	"AF001787_s_at"	"7352"	"UCP3"	"uncoupling protein 3"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"88"	"AF002020_at"	"4864"	"NPC1"	"NPC intracellular cholesterol transporter 1"	-1.57745272546285	0.0989104198708488	0.447379436798509	227.52	163.17	77.37	142	20	261.2	199.18	197.63	262.73	180.24	166.25	345.02	20	106.79	217.87	42.57	77.04	103.1	20	20	195.08	2678.27	57.8	347.72	20	20
"89"	"AF002224_at"	"7337"	"UBE3A"	"ubiquitin protein ligase E3A"	-2.35801918034253	0.0215591816251788	0.264867842246367	269.98	339.14	380.99	157.41	91.71	204.25	108.89	198.53	169.57	528.7	267.8	592.53	20	71.73	265.02	20	46.33	20	20	259.62	20	259.77	138.58	20	20	20
"90"	"AF002700_at"	"2675"	"GFRA2"	"GDNF family receptor alpha 2"	-0.517760243194782	0.453315617827662	0.771396108310501	362.91	54.57	277.54	310.77	202.17	514.97	323.25	288.36	368.45	769.53	231.46	355.19	20	235.91	219.15	79.08	165.9	212.88	90.24	445.38	96.21	182.94	107.94	235.54	90.24104678	90.24104678
"91"	"AF003743_at"	"3784"	"KCNQ1"	"potassium voltage-gated channel subfamily Q member 1"	-0.466381451268645	0.436209529221949	0.762608504922222	290.81	75.73	143.81	314.83	50.82	326.81	243.29	424.91	381.01	136.18	270.79	282.33	20	285.33	307.06	192.02	88.67	81.65	321.63	241.85	320.73	212.21	117.69	126.53	321.6340314	321.6340314
"92"	"AF005037_at"	"9522"	"SCAMP1"	"secretory carrier membrane protein 1"	-0.0875777292489142	0.893016493648679	0.999999999999999	20	86.87	74.85	87.63	51.04	118.84	36.52	61.08	68.03	20	70.68	20	39.51	20	20.38	61.19	35.97	92.14	142.66	183.73	102.99	26.83	20	52.58	142.6613562	142.6613562
"93"	"AF005043_at"	"8505"	"PARG"	"poly(ADP-ribose) glycohydrolase"	0.0190916664211818	0.976879443055045	0.999999999999999	41.65	154.81	56.35	51.12	82.26	133.69	68.92	76.35	62.8	136.18	57.74	30.53	302.54	23.91	25.48	157.43	70.86	162.68	46.36	20	112.75	20	20	95.31	46.36558036	46.36558036
"94"	"AF005361_at"	"3841"	"KPNA5"	"karyopherin subunit alpha 5"	-0.0891416913485665	0.873707640345016	0.999999999999999	20	80.19	20	20	20	20	56.51	29.64	20	20	20	20	260.9	20	20	20	20	20	20	20	20	20	20	75.78	20	20
"95"	"AF005775_at"	"8837"	"CFLAR"	"CASP8 and FADD like apoptosis regulator"	-0.00636113859552623	0.989362081898892	0.999999999999999	282	356.41	301.93	223.95	324.62	506.31	224	244.34	184.22	842.62	398.22	650.93	923.32	239.1	324.9	220.99	167.17	93.41	368.33	430.65	547.55	330.51	122.56	201.99	368.3321955	368.3321955
"96"	"AF005887_at"	"22926"	"ATF6"	"activating transcription factor 6"	0.903883298146229	0.182717339355042	0.563166616820823	209.09	20	20	78.7	103.72	159.69	124.06	93.42	105.72	199.76	238.93	183.22	594.49	60.57	115.94	64.45	44.88	189.37	130.04	20	101.51	139.03	37.6	106.5	130.0487586	130.0487586
"97"	"AF006041_at"	"1616"	"DAXX"	"death domain associated protein"	-0.821158940035276	0.436053620212853	0.762608504922222	157.82	102.46	647.6	556.64	198.15	883.87	791.24	609.97	704.45	1340.79	1004.01	1665.09	20	414.44	691.86	505.26	408.48	210.18	56.76	20	457.29	632.98	186.64	91.14	56.76095326	56.76095326
"98"	"AF006084_at"	"10095"	"ARPC1B"	"actin related protein 2/3 complex subunit 1B"	0.0224679632529892	0.96455672156538	0.999999999999999	539.97	120.84	367.53	435.74	253.71	448.12	363.22	553.37	651.07	599.8	179.19	482.17	843.94	387.34	541.51	220.4	389.04	369.21	389.98	72.44	571.86	467.11	123.26	519.83	389.9842478	389.9842478
"99"	"AF006087_at"	"10093"	"ARPC4"	"actin related protein 2/3 complex subunit 4"	-1.741614428379	0.0212711556378183	0.264082701079675	270.78	252.27	63.91	297.79	20	64.37	168.17	135.64	440.67	510.18	184.17	218.04	20	164.18	243.36	67.55	145	20	98	20	281.21	136.59	75.21	68.94	98.00133336	98.00133336
"100"	"AF006609_at"	"5998"	"RGS3"	"regulator of G protein signaling 3"	0.281216076302068	0.704025977455842	0.930046531563593	20	20	20	20	20	20	20	50.3	20	529.7	20	251.26	20	20	20	115.59	20	20	20	20	20	20	38.99	20	20	20
"101"	"AF007111_at"	"4194"	"MDM4"	"MDM4 regulator of p53"	0.0765746894292887	0.924352169123383	0.999999999999999	64.89	30.07	42.89	64.1	93.74	20	86.84	20	21.98	188.75	29.36	281.8	401.86	20	61.15	32.66	24.34	20	152.43	20	73.07	97.56	25.76	91.81	152.4342006	152.4342006
"102"	"AF007551_at"	"10282"	"BET1"	"Bet1 golgi vesicular membrane trafficking protein"	0.371260835799717	0.651277888971815	0.904918217732149	46.46	20	20	93.31	80.87	20	193.67	199.43	350.65	162.21	70.18	120.54	20	125.92	38.22	20	54.33	20	326.9	20	20	124.4	52.23	84.13	326.9042041	326.9042041
"103"	"AF007875_at"	"8813"	"DPM1"	"dolichyl-phosphate mannosyltransferase subunit 1, catalytic"	-0.384655402999527	0.46425080806358	0.778959626428514	242.74	91.88	85.78	290.49	44.95	163.4	215.73	300.04	299.36	209.28	94.57	170.36	96.49	58.97	98.1	218.92	355.06	177.45	196.86	63.17	203.35	254.89	59.19	495.96	196.8639733	196.8639733
"104"	"AF008445_at"	"5359"	"PLSCR1"	"phospholipid scramblase 1"	-1.02437634423256	0.303233857438947	0.678757150540962	150.61	143.12	20	86.82	20	20	24.81	125.76	57.57	154.2	86.11	283.4	20	36.66	445.95	31.04	113.2	20	20	20	20	695.18	190.81	20	20	20
"105"	"AF008937_at"	"8675"	"STX16"	"syntaxin 16"	-1.87857451008744	0.00517201755209187	0.162953033007908	124.17	92.44	160.64	261.28	20	258.72	27.56	176.07	193.64	105.64	117.97	249.12	20	51	244.63	20	59.96	29.07	80.41	20	70.92	291.48	131.62	84.13	80.41703564	80.41703564
"106"	"AF009301_at"	"10299"	"MARCH6"	"membrane associated ring-CH-type finger 6"	-0.0394386786388088	0.963042820957625	0.999999999999999	257.16	118.06	218.67	150.92	675.04	60.65	68.23	146.42	129.79	152.7	240.92	242.69	20	132.3	164.36	722.11	231.86	418.61	339.36	20	1178.27	224.4	94.71	106.67	339.3633015	339.3633015
"107"	"AF009368_at"	"10488"	"CREB3"	"cAMP responsive element binding protein 3"	-0.337988734264737	0.442281033268862	0.765448053113175	1168.07	1177.27	1000	425.19	1001.71	1497.89	849.82	1255.87	1043.6	2277.05	1022.92	1832.78	1103.79	468.64	619.23	820.12	734.65	715.06	505.88	519.06	1219.77	650.05	240.26	707.97	505.885407	505.885407
"108"	"AF009426_at"	"753"	"LDLRAD4"	"low density lipoprotein receptor class A domain containing 4"	-1.3416518860019	0.0174560183177806	0.251230361004501	56.08	98.57	59.71	20	20	20	41.35	20	54.43	283.37	20	56.25	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"109"	"AF009674_at"	"8312"	"AXIN1"	"axin 1"	0.391752275816589	0.691354240485319	0.92141571927062	190.67	20	84.1	215.84	129.23	614.01	246.05	20	190.5	70.59	196.62	162.86	20	73.32	513.48	344.28	357.78	197.79	20	106.17	54.55	159.76	96.8	348.89	20	20
"110"	"AF010193_at"	"4092"	"SMAD7"	"SMAD family member 7"	-2.76745446098102	0.00216669658043961	0.126939769080466	273.19	298.49	318.75	387.86	20	279.77	339.1	326.09	355.89	238.31	145.84	310.73	20	167.37	131.23	20	179.89	20	80.96	20	20	125.62	88.44	20	80.96281404	80.96281404
"111"	"AF012024_s_at"	"9270"	"ITGB1BP1"	"integrin subunit beta 1 binding protein 1"	-1.30311716794626	0.0352181704276389	0.305318282893207	141	89.1	199.32	63.29	138.3	74.27	33.08	48.51	29.3	20	63.21	161.79	20	60.57	72.62	32.96	51.78	20	20.79	96.22	20	81.71	97.49	60.09	20.7907458	20.7907458
"112"	"AF012270_at"	"10692"	"RRH"	"retinal pigment epithelium-derived rhodopsin homolog"	-1.53033785067811	0.0152317598636823	0.246707317081189	80.11	53.46	61.39	109.54	20	90.36	22.74	36.83	20	299.9	71.67	143.57	20	35.06	57.33	20	20	20	21.47	31.43	20	67.07	54.32	20	21.4729688	21.4729688
"113"	"AF014958_at"	"9034"	"CCRL2"	"C-C motif chemokine receptor like 2"	-2.06786322773609	0.0161484995863296	0.250895235852896	197.88	145.9	153.91	130.64	136.7	20	20	20	75.36	341.45	102.54	358.41	20	57.38	123.59	42.12	20	20	20	20	174.08	43.9	40.39	20	20	20
"114"	"AF015910_at"	"8165"	"AKAP1"	"A-kinase anchoring protein 1"	-1.17859372392634	0.180600617380393	0.559317508348451	167.43	1252.45	145.5	266.15	20	347.85	306.02	176.97	289.94	943.76	889.02	1156.13	20	183.31	384.79	95.78	126.83	389.86	113.86	834.04	669.73	295.14	183.15	371.59	113.863018	113.863018
"115"	"AF015913_at"	"10419"	"PRMT5"	"protein arginine methyltransferase 5"	-1.49922383714429	0.0366957570117095	0.310055091127543	596.85	242.24	435.66	516.88	186.7	472.88	485.22	420.42	598.73	252.83	359.89	528.78	99.67	98.82	389.88	135.7	469.17	50.52	258.4	65.54	20	285.39	139.28	340.38	258.4004875	258.4004875
"116"	"AF015950_at"	"7015"	"TERT"	"telomerase reverse transcriptase"	0.22018555801168	0.356860806512911	0.708226835769884	20	20	20	20	20	20	20	20	20	20	20	20	20	20	78.99	20	20	20	20	20	20	20	20	20	20	20
"117"	"AFFX-HSAC07/X00351_3_at"	"60"	"ACTB"	"actin beta"	0.539366781769322	0.066534584998458	0.383456406688013	13447.26	18228.84	19807.54	9492.98	30273.33	17335.91	12803.91	15762.21	14551.84	29091.96	13655.48	18291.42	28422.53	26118.85	20889.93	14746.9	12400.68	15862.74	26192.49	25242.56	18935.77	21549.4	9688.59	13262.64	26192.49368	26192.49368
"118"	"AFFX-HSAC07/X00351_3_st"	"60"	"ACTB"	"actin beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"119"	"AFFX-HSAC07/X00351_5_at"	"60"	"ACTB"	"actin beta"	-2.34056266323532	0.012263558447149	0.220473673503278	15247.44	24000.5	15946.28	10240.31	1112.35	22858.3	11932.71	18467.1	15957.62	13660.79	11478.7	18169.8	1153.54	14007.47	29502.2	1269.95	6418.93	2479.78	3622.35	655.42	1388.07	19830.96	11408.22	2363.79	3622.356802	3622.356802
"120"	"AFFX-HSAC07/X00351_5_st"	"60"	"ACTB"	"actin beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"121"	"AFFX-HSAC07/X00351_M_at"	"60"	"ACTB"	"actin beta"	-2.48669132803495	0.0569292405090796	0.363250572429221	18846.19	34562.02	26051.48	10404.22	3823.1	28776.82	17932.5	22650.66	20926.52	39539.96	21695.55	35704.75	1059.16	27024.66	38834.68	3215.75	11633.67	4616.25	7973.55	20	2349.61	34401.12	16126.99	6822.96	7973.558015	7973.558015
"122"	"AFFX-HSAC07/X00351_M_st"	"60"	"ACTB"	"actin beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"123"	"AFFX-HUMGAPDH/M33197_3_at"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	0.85807313443626	0.0584644604642803	0.36518667197897	11452.4	12176.51	11833.55	10474.81	26369.77	15004.9	10559.76	11367.55	11746.57	11219.02	11927.2	14579.24	17053.66	18805.88	19588.07	15213.43	10442.56	18829.46	32984.34	44273.51	24415.84	19510.21	3420.64	8298.33	32984.34766	32984.34766
"124"	"AFFX-HUMGAPDH/M33197_3_st"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"125"	"AFFX-HUMGAPDH/M33197_5_at"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	-2.29197837668002	0.0273932803257297	0.284460447013588	7211.93	7435.66	5457.56	8743.21	1422.38	6693.46	1773.4	4678.53	6376.76	5793.26	4443.14	4411.86	1346.53	5167.02	10315.48	685.31	2245.76	1904.83	4801.81	20	1299.46	8394.92	1700.83	5553.92	4801.818029	4801.818029
"126"	"AFFX-HUMGAPDH/M33197_5_st"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"127"	"AFFX-HUMGAPDH/M33197_M_at"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	-0.791876709336902	0.186808603628133	0.567496395789124	6684.77	6426.56	6843.61	7841.7	3637.4	8255.72	3837.65	4870.78	9293	5009.71	5957.38	4052.91	1609.55	6921.64	13465.48	2056.37	5218.01	6477.24	8405.11	826.68	5681.26	10988.74	1137.42	9894.22	8405.115226	8405.115226
"128"	"AFFX-HUMGAPDH/M33197_M_st"	"2597"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"129"	"AFFX-HUMISGF3A/M97935_3_at"	"6772"	"STAT1"	"signal transducer and activator of transcription 1"	0.0374567235391314	0.941900842110196	0.999999999999999	554.39	321.88	233.81	456.02	221.99	495.17	341.17	246.14	271.1	207.77	340.47	478.95	399.39	202.83	1008.48	104.36	483.89	478.35	338.51	1145.26	79.02	295.45	445.53	584.27	338.5105228	338.5105228
"130"	"AFFX-HUMISGF3A/M97935_5_at"	"6772"	"STAT1"	"signal transducer and activator of transcription 1"	0.213598685000426	0.593884200900744	0.868587806929106	20	20	20	20	20	20	20	20	20	102.63	20	20	20	20	75.81	20	20	20	20	20	20	20	60.58	20	20	20
"131"	"AFFX-HUMISGF3A/M97935_MA_at"	"6772"	"STAT1"	"signal transducer and activator of transcription 1"	0.199976338451287	0.829702801608599	0.986259194943538	20	95.78	20	20	20	20	20	20	20	111.64	100.55	61.61	20	55.39	853.04	20	20	20	20	20	20	105.8	421.68	20	20	20
"132"	"AFFX-HUMISGF3A/M97935_MB_at"	"6772"	"STAT1"	"signal transducer and activator of transcription 1"	-0.65423046987758	0.464327312666506	0.778959626428514	121.77	127.52	20	96.56	20	48.27	20	67.37	120.37	20	124.94	94.82	20	98.43	650.76	36.95	40.52	73.23	20	20	20	115.25	374.84	24.03	20	20
"133"	"AFFX-HUMTFRR/M11507_3_at"	"7037"	"TFRC"	"transferrin receptor"	-1.20451330347685	0.0946017248091284	0.43660913227338	128.98	95.22	116.9	262.9	25.51	200.54	92.35	194.04	149.68	52.06	72.17	45.53	350.87	86.87	137.6	63.12	20	89.76	20	44.66	84.48	139.03	165.92	72.11	20	20
"134"	"AFFX-HUMTFRR/M11507_5_at"	"7037"	"TFRC"	"transferrin receptor"	-1.806613719688	0.00420030776446784	0.152697342268269	130.58	152.58	79.89	137.13	50.82	101.5	66.16	64.68	103.62	20	151.82	36.96	88.2	20	20	56.02	42.52	43.21	20	20	71.25	20	20	116.52	20	20
"135"	"AFFX-HUMTFRR/M11507_M_at"	"7037"	"TFRC"	"transferrin receptor"	-0.527381930449589	0.0305333587410346	0.290992576161756	20	86.31	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"136"	"AJ000099_s_at"	"8692"	"HYAL2"	"hyaluronidase 2"	-0.764614822003807	0.0332044438649008	0.297580660629939	1201.72	3261.73	1396.14	1276.38	961.89	1099.27	836.04	1253.17	862.51	2897.88	1592.38	1020.59	1106.26	1581.27	1228.27	627.95	659.97	526.01	902.52	1654.36	898.05	1358.65	1427.66	748.03	902.521329	902.521329
"137"	"AJ000480_at"	"10221"	"TRIB1"	"tribbles pseudokinase 1"	-1.19347618464329	0.0190552634591537	0.256878707903589	633.7	1088.72	477.71	778.16	352.42	877.68	496.93	638.71	734.81	883.68	338.98	1455.62	967.07	125.92	479.07	366.45	323.8	225.75	301.2	164.85	530.2	414.66	176.19	354.9	301.2099805	301.2099805
"138"	"AJ001047_at"	"4148"	"MATN3"	"matrilin 3"	-0.2848673737597	0.453905862723674	0.772010235328246	44.06	20	20	20	20	20	20	20	20	20	20	156.97	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"139"	"AJ001421_at"	"11079"	"RER1"	"retention in endoplasmic reticulum sorting receptor 1"	-0.87130666600288	0.075646630291837	0.400492130051406	680.17	348.61	804.88	699.45	371.5	820.74	665.11	613.56	874.03	201.26	338.98	545.38	413.5	454.29	791.24	107.76	504.61	115.18	355.13	382.29	517.3	315.88	280.65	1082.23	355.1311805	355.1311805
"140"	"D00003_at"	"1576"	"CYP3A4"	"cytochrome P450 family 3 subfamily A member 4"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"141"	"D00003_s_at"	"1576"	"CYP3A4"	"cytochrome P450 family 3 subfamily A member 4"	-0.0736132437557107	0.637772117745075	0.895457821884499	20	20	20	30.02	20	20	26.19	20	20	20	20	20	20	20	20	20	20	20	31.51	20	20	20	20	20	31.51870241	31.51870241
"142"	"D00017_at"	"302"	"ANXA2"	"annexin A2"	0.231034405371561	0.665474922920269	0.910257137441807	3376.03	2139.03	4000.02	3180.82	3290.88	1511.5	2251.04	894.74	976.61	1790.89	2341.03	3311.44	10602.37	3929.26	1824.57	3155.44	2285.37	2072.12	2985.05	9899.66	2506.01	1545.25	797.4	9826.62	2985.058191	2985.058191
"143"	"D00097_s_at"	"325"	"APCS"	"amyloid P component, serum"	-0.0731188004091905	0.892965652113006	0.999999999999999	20	105.25	20	20	91.26	29.71	20	20	20	20	20	34.82	20	20	20	20	20	20	20	116.51	20	85.37	60.58	20	20	20
"144"	"D00408_at"	"1551"	"CYP3A7"	"cytochrome P450 family 3 subfamily A member 7"	0.192195671146655	0.703925777502679	0.930046531563593	44.06	45.1	20	20	20.98	32.18	20	31.44	20	70.09	47.28	21.96	20	71.73	20	38.58	20	20	77.08	87.38	20	20.73	20	20	77.08267075	77.08267075
"145"	"D00408_s_at"	"1551"	"CYP3A4"	"cytochrome P450 family 3 subfamily A member 7"	-0.0674704408368916	0.91690812379737	0.999999999999999	66.49	66.27	20	84.38	20	20	132.33	100.61	138.17	291.39	140.37	227.69	143.06	41.44	52.23	73.61	31.25	53.06	124.95	20.07	20	78.05	68.94	68.77	124.9576695	124.9576695
"146"	"D00591_at"	"1104"	"RCC1"	"regulator of chromosome condensation 1"	0.728498988714882	0.440978187083542	0.765281136641294	68.09	78.52	175.77	20	193.14	160.93	255.7	20	75.36	20	147.83	20	435.2	28.69	216.6	185.37	105.39	116.76	91.87	20	458.77	371.98	30.64	529.18	91.87838197	91.87838197
"147"	"D00596_at"	"7298"	"TYMS"	"thymidylate synthetase"	3.76884162089754	1.08015071172199e-05	0.0157562516674187	20	20	20	21.9	272.3	159.69	172.3	73.66	139.21	26.53	97.56	279.65	348.93	137.08	798.88	174.72	146.27	360.31	458.06	232.5	293.94	704.93	62.67	734.84	458.061575	458.061575
"148"	"D00632_at"	"2878"	"GPX3"	"glutathione peroxidase 3"	-0.0673129445962548	0.925322002419219	0.999999999999999	419	176.53	370.9	332.68	698.47	354.04	252.25	318.9	276.34	551.23	325.04	197.69	456.01	408.06	1127.61	178.57	1222	168.87	156.63	20	350.49	579.31	133.71	316.67	156.6383999	156.6383999
"149"	"D00654_at"	"72"	"ACTG2"	"actin gamma 2, smooth muscle"	-2.59594115224497	0.168027798882373	0.546129130322497	14783.57	13704.63	19846.22	10012.29	11311.99	10248.79	11393.04	12895.62	14269.22	22265.82	9159.07	27334.8	5574.71	122.73	9553.54	14544.38	7413.8	13020.58	122.07	167.87	18299.1	13602.38	20	2440.75	122.0752773	122.0752773
"150"	"D00723_at"	"2653"	"GCSH"	"glycine cleavage system protein H"	-0.895993704652892	0.261292840610087	0.643365210352026	137.79	80.19	94.19	100.61	123.39	20	146.8	125.76	75.36	105.14	20	166.61	289.31	22.31	20	98.74	69.23	95.16	20	20	20	20	52.92	197.15	20	20
"151"	"D00726_at"	"2235"	"FECH"	"ferrochelatase"	-0.104350076449335	0.871952955618659	0.999999999999999	148.21	182.1	117.74	230.44	97.28	177.02	281.2	176.07	263.77	500.67	205.58	278.58	733.5	62.16	101.93	209.61	136.1	214.31	54.9	303.16	76.54	120.74	50.14	401.97	54.90189559	54.90189559
"152"	"D00749_s_at"	"924"	"CD7"	"CD7 molecule"	0.223144354999437	0.584383171262832	0.863060896058795	462.26	458.88	576.95	383.8	634.21	651.14	403.89	492.28	580.94	585.78	364.37	369.12	176.93	1281.59	1034.6	277.76	316.35	506.15	549.53	1136.34	520.28	1014.72	916.48	848.69	549.539151	549.539151
"153"	"D00760_at"	"5683"	"PSMA2"	"proteasome 20S subunit alpha 2"	-0.386288659458324	0.612482822430242	0.880441778374104	478.28	44.55	456.68	374.07	102.78	414.7	334.96	219.19	205.16	83.11	141.36	197.69	405.91	216.78	108.3	217.74	624.9	407.97	268.85	20	451.34	106.1	45.96	391.29	268.8555549	268.8555549
"154"	"D00761_at"	"5689"	"PSMB1"	"proteasome 20S subunit beta 1"	0.697818460040439	0.290054647579198	0.668464693331903	1365.95	257.28	1046.26	1415.14	1931.42	974.24	2271.71	1505.61	1691.53	402.53	1074.2	1614.2	3297.08	371.4	928.85	2591.05	2411.66	2532.53	1643.83	312.76	1523.97	1051.3	228.42	1931.43	1643.833364	1643.833364
"155"	"D00762_at"	"5684"	"PSMA3"	"proteasome 20S subunit alpha 3"	-0.568875345383957	0.505187591778663	0.809082294094919	371.73	61.81	272.49	589.91	148.72	527.35	815.36	807.6	818.55	486.65	331.51	449.49	20	188.09	421.74	277.76	810.61	237.82	60.23	127.09	151.76	411.01	128.14	381.44	60.23176275	60.23176275
"156"	"D00763_at"	"5685"	"PSMA4"	"proteasome 20S subunit alpha 4"	1.00902280867437	0.0669528198040072	0.383693241382868	729.84	363.65	670.31	804.94	1059.01	886.35	1463.24	1004.34	920.08	1102.97	646.11	1542.94	2637.84	532.4	644.71	2409.97	1860.35	1735.8	804.9	1137.64	1346.58	521.99	208.92	4275.7	804.9037461	804.9037461
"157"	"D00860_at"	"5631"	"PRPS1"	"phosphoribosyl pyrophosphate synthetase 1"	0.297644470561803	0.403176592959745	0.735680532172879	106.55	242.24	76.53	143.62	228.15	143.59	202.63	114.08	85.83	103.63	97.56	131.25	308.89	141.86	236.99	67.25	137.19	113.43	96.98	278.14	91.59	123.18	199.87	106.83	96.98652665	96.98652665
"158"	"D10040_at"	"2180"	"ACSL1"	"acyl-CoA synthetase long chain family member 1"	-0.126581571643424	0.793593232481911	0.970269644454619	56.88	143.67	72.33	112.78	20	216.63	126.12	69.17	73.27	80.1	55.75	77.14	67.21	224.75	137.6	53.06	87.94	97.22	99.71	96.95	25.79	106.1	80.08	47.74	99.71541864	99.71541864
"159"	"D10202_at"	"5724"	"PTAFR"	"platelet activating factor receptor"	0.462422654082203	0.612864965278977	0.880441778374104	24.03	57.36	20	109.54	20	162.16	20	177.87	20	110.64	20	20	768.08	78.1	206.41	20	31.98	107.39	20	20	20	135.37	59.89	60.43	20	20
"160"	"D10326_s_at"	"5313"	"PKLR"	"pyruvate kinase L/R"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"161"	"D10495_at"	"5580"	"PRKCD"	"protein kinase C delta"	-0.51004619729907	0.522756969205243	0.822967833598927	169.04	154.81	130.36	217.46	20	330.52	177.82	160.8	174.8	219.79	162.77	257.69	463.07	160.99	416.64	20	271.29	36.38	186.61	164.76	20	118.3	461.02	66.44	186.6135727	186.6135727
"162"	"D10511_at"	"38"	"ACAT1"	"acetyl-CoA acetyltransferase 1"	-1.27646984703652	0.17641905515666	0.553566312616758	273.99	427.69	199.32	449.53	41.25	394.89	345.3	360.23	422.88	579.27	396.22	470.38	668.41	20	172	340.88	359.06	410.83	31.7	81.25	330.65	141.47	61.28	466.41	31.70631373	31.70631373
